EmployeeNumber,Gender,City,JobTitle,AbsentHours
4657,M,Good Hope Lake,Produce Clerk,94.71125677
4658,M,Victoria,Produce Clerk,80.10797021
4659,F,Dawson Creek,Cashier,138.2709228
4660,M,Nanaimo,Baker,110.9734085
4661,F,New Westminster,Baker,26.08200178
4662,M,Victoria,Produce Clerk,0
4663,F,Vancouver,Shelf Stocker,100.4696691
4664,M,Richmond,Produce Clerk,45.10218444
4665,F,Sidney,Produce Clerk,0
4666,M,Victoria,Cashier,109.5073654
4667,M,West Vancouver,Baker,64.36848794
4668,M,Port Coquitlam,Dairy Person,68.100128
4669,F,New Westminster,Produce Clerk,57.07989894
4670,M,Vancouver,Meat Cutter,0
4671,F,Vancouver,Meat Cutter,26.87436764
4672,M,Courtenay,Produce Clerk,75.42715475
4673,F,New Westminster,Baker,44.67713475
4674,F,Victoria,Cashier,115.1232279
4675,M,Richmond,Produce Clerk,107.3334739
4676,M,Williams Lake,Baker,0
4677,F,New Westminster,Baker,84.9093488
4678,F,Vancouver,Shelf Stocker,118.1561394
4679,F,Vancouver,Meat Cutter,0
4680,M,Haney,Shelf Stocker,9.17632263
4681,M,Victoria,Cashier,41.75115975
4682,F,Vancouver,Shelf Stocker,63.8956463
4683,F,Vancouver,Shelf Stocker,0
4684,M,Prince George,Baker,72.70727293
4685,M,New Westminster,Baker,86.44463092
4686,F,Nanaimo,Baker,0
4687,M,Vernon,Baker,35.59465972
4688,M,Bowen Island,Shelf Stocker,0
4689,F,Vancouver,Meat Cutter,65.44938416
4690,M,Prince George,Produce Clerk,99.50222918
4691,F,Courtenay,Baker,0
4692,M,Black Point,Produce Clerk,60.64134785
4693,F,New Westminster,Baker,31.79168124
4694,F,Vancouver,Meat Cutter,103.0153836
4695,M,Spences Bridge,Baker,82.30856663
4696,M,Vancouver,Shelf Stocker,137.2628056
4697,F,Vancouver,Meat Cutter,80.33600949
4698,M,Sparwood,Produce Clerk,45.63764416
4699,M,Vancouver,Shelf Stocker,110.7549466
4700,M,Vancouver,Shelf Stocker,157.7522785
4701,M,Nanaimo,Baker,65.60023591
4702,M,New Westminster,Produce Clerk,44.07909889
4703,M,South Slocan,Baker,25.22711029
4704,M,West Vancouver,Baker,102.5505901
4705,M,Prince George,Produce Clerk,33.21499357
4706,M,Prince George,Baker,80.82347474
4707,F,Abbotsford,Baker,0
4708,M,New Westminster,Produce Clerk,102.4592303
4709,M,Burnaby,Cashier,7.789602678
4710,F,Greenwood,Processed Foods Manager,80.0511403
4711,F,Vancouver,Shelf Stocker,101.9278352
4712,M,Surrey,Baker,13.79257844
4713,M,Surrey,Baker,9.793469767
4714,M,Vancouver,Shelf Stocker,15.71911376
4715,M,Surrey,Baker,23.59610532
4716,F,Invermere,Produce Clerk,171.9401194
4717,M,Kamloops,Baker,80.40201369
4718,M,Port Alberni,Baker,119.1122794
4719,F,New Westminister,Produce Clerk,56.50237888
4720,F,Burnaby,Cashier,107.0259874
4721,M,Langley,Produce Clerk,28.86479262
4722,M,Kelowna,Baker,100.2389398
4723,F,Vancouver,Meat Cutter,93.13452713
4724,F,Surrey,Baker,115.912638
4725,M,Surrey,Baker,104.2781623
4726,M,Port Hardy,Produce Clerk,112.6662214
4727,M,Vancouver,Meat Cutter,47.44824376
4728,F,Coquitlam,Baker,96.29571589
4729,M,Vancouver,Shelf Stocker,60.12528901
4730,F,Nanaimo,Baker,165.0072605
4731,F,Fort Nelson,Baker,0
4732,F,Burnaby,Cashier,230.5785178
4733,F,Burnaby,Produce Clerk,33.9816858
4734,F,Merritt,Baker,115.9566056
4735,M,Victoria,Produce Clerk,37.71768453
4736,F,Langley,Baker,62.81854141
4737,M,Vancouver,Shelf Stocker,0
4738,M,Surrey,Produce Clerk,157.9561434
4739,M,Fulford Harbour,Cashier,47.02773164
4740,M,Fernie,Produce Clerk,86.00819494
4741,F,Cranbrook,Produce Clerk,0
4742,F,Westbank,Baker,93.81982008
4743,M,Vancouver,Meat Cutter,112.2200126
4744,M,New Westminster,Baker,51.14840444
4745,F,Ashcroft,Baker,76.36928976
4746,F,Riske Creek,Baker,13.83682575
4747,F,Cassiar,Produce Clerk,0
4748,M,New Westminister,Produce Clerk,87.21884523
4749,F,Gibsons,Baker,9.373433341
4750,F,Vancouver,Meat Cutter,92.61696563
4751,M,Decker Lake,Baker,64.34202173
4752,M,Vancouver,Meat Cutter,96.09156163
4753,M,Nelson,Meat Cutter,102.5012609
4754,M,Vancouver,Shelf Stocker,67.03639648
4755,M,Langley,Produce Clerk,21.00050901
4756,F,Fort St John,Baker,62.76704673
4757,M,Vancouver,Meat Cutter,6.418017426
4758,F,Nanaimo,Baker,55.79420665
4759,F,Victoria,Cashier,33.19491399
4760,F,Port Coquitlam,Dairy Person,44.09531119
4761,F,Port Coquitlam,Dairy Person,74.71725251
4762,M,Hope,Produce Clerk,0
4763,M,Victoria,Produce Clerk,20.60985397
4764,M,Huntingdon,Meat Cutter,106.6170569
4765,M,Gibsons,Produce Clerk,12.3225663
4766,M,Vernon,Baker,88.73522585
4767,F,Fort Nelson,Meat Cutter,73.43470378
4768,F,Mission,Cashier,104.4353032
4769,F,Vancouver,Meat Cutter,92.19416466
4770,M,Victoria,Produce Clerk,0
4771,F,Victoria,Produce Clerk,11.55248343
4772,F,Victoria,Produce Clerk,23.65458724
4773,M,North Vancouver,Baker,0
4774,F,Burnaby,Cashier,78.15049744
4775,F,Vancouver,Meat Cutter,19.47445873
4776,M,Vancouver,Shelf Stocker,0
4777,M,Courtenay,Baker,43.41110194
4778,F,Prince George,Produce Clerk,78.28404164
4779,M,Quesnel,Produce Clerk,69.16003157
4780,F,Vancouver,Shelf Stocker,22.38228059
4781,M,Port Coquitlam,Dairy Person,46.00375169
4782,M,Abbotsford,Shelf Stocker,5.934200209
4783,M,Lillooet,Baker,110.2688127
4784,M,Prince George,Baker,91.15484645
4785,F,Vancouver,Shelf Stocker,73.05014312
4786,M,New Westminster,Baker,35.38427121
4787,M,Victoria,Cashier,40.8548387
4788,F,Vancouver,Shelf Stocker,45.01730115
4789,M,Whistler,Produce Clerk,27.98952637
4790,M,Victoria,Cashier,0
4791,M,Oyama,Baker,156.4012251
4792,F,Toad River,Meat Cutter,0
4793,M,New Westminster,Baker,83.69049027
4794,M,Surrey,Produce Clerk,85.98863585
4795,M,Surrey,Produce Clerk,57.16347083
4796,F,Vancouver,Shelf Stocker,125.0627928
4797,M,Fort Nelson,Produce Clerk,1.198713404
4798,F,Victoria,Cashier,91.05263791
4799,M,New Westminster,Baker,55.86296203
4800,F,Haney,Meat Cutter,58.7940543
4801,F,New Westminster,Baker,101.9064762
4802,F,Vancouver,Shelf Stocker,10.60259595
4803,M,Port Coquitlam,Dairy Person,0
4804,M,Tofino,Baker,77.81410084
4805,M,Fort Nelson,Baker,72.4077212
4806,M,Port Coquitlam,Produce Clerk,0
4807,M,Vancouver,Meat Cutter,119.3353986
4808,M,New Westminster,Produce Clerk,33.17021206
4809,M,Victoria,Produce Clerk,87.33494548
4810,M,Salmon Arm,Baker,24.25535821
4811,F,Vancouver,Meat Cutter,102.840029
4812,F,Spences Bridge,Baker,16.42327277
4813,F,Fort St John,Produce Clerk,101.0437893
4814,F,Vancouver,Shelf Stocker,38.57988873
4815,F,Kamloops,Baker,141.4472757
4816,F,Salmon Arm,Baker,147.4519311
4817,F,Rock Creek,Baker,124.7988679
4818,F,Surrey,Baker,46.53490957
4819,M,New Westminister,Meat Cutter,70.70982674
4820,M,Dawson Creek,Cashier,178.5872847
4821,M,Campbell River,Baker,41.95303278
4822,F,Sardis,Baker,117.2829228
4823,M,Victoria,Produce Clerk,30.79822084
4824,M,Vancouver,Shelf Stocker,62.69976508
4825,F,Vancouver,Shelf Stocker,10.30736567
4826,M,Kelowna,Baker,126.4135346
4827,F,Vancouver,Meat Cutter,59.59311977
4828,M,Vancouver,Meat Cutter,88.23556841
4829,F,Richmond,Produce Clerk,75.94901581
4830,M,Burnaby,Cashier,123.7195827
4831,M,Gibsons,Baker,0
4832,F,Rock Creek,Baker,80.07137939
4833,F,Victoria,Produce Clerk,26.76003908
4834,F,Vancouver,Shelf Stocker,44.1029481
4835,F,Vancouver,Meat Cutter,90.02859497
4836,M,Terrace,Produce Clerk,43.56106145
4837,M,Yahk,Produce Clerk,16.9018476
4838,F,Trail,Baker,16.44916454
4839,M,Vernon,Baker,30.77879393
4840,M,Chilliwack,Baker,32.06182299
4841,F,Penticton,Produce Clerk,131.0922937
4842,F,Nelson,Meat Cutter,140.2200716
4843,F,Nanaimo,Baker,34.02750969
4844,F,Squamish,Produce Clerk,0
4845,F,New Westminster,Baker,37.40686283
4846,M,Burnaby,Cashier,63.84667703
4847,M,Vancouver,Shelf Stocker,0
4848,F,Victoria,Produce Clerk,111.6836583
4849,M,New Westminster,Baker,111.5395044
4850,M,New Westminster,Baker,0
4851,F,Vancouver,Shelf Stocker,128.7732041
4852,F,Vancouver,Shelf Stocker,89.33872631
4853,M,Surrey,Baker,85.75141562
4854,M,Victoria,Produce Clerk,100.7827927
4855,M,Vancouver,Shelf Stocker,46.457754
4856,M,Port Coquitlam,Produce Clerk,118.1831333
4857,M,Victoria,Produce Clerk,70.04097266
4858,M,Langley,Produce Clerk,0
4859,F,Vancouver,Shelf Stocker,41.43203969
4860,M,Vancouver,Shelf Stocker,133.0117047
4861,M,Vancouver,Shelf Stocker,0
4862,M,Canal Flats,Produce Clerk,45.38018824
4863,M,Vancouver,Meat Cutter,0
4864,F,Sardis,Baker,57.13807242
4865,F,Houston,Produce Clerk,107.4344778
4866,M,Fort Langley,Baker,84.77649214
4867,F,Richmond,Produce Clerk,128.6394402
4868,F,South Slocan,Baker,114.6680879
4869,F,Westbank,Baker,61.40814984
4870,F,Vancouver,Shelf Stocker,206.0661567
4871,F,Lake Cowichan,Cashier,65.81180427
4872,M,Vancouver,Shelf Stocker,151.2923848
4873,F,Vancouver,Shelf Stocker,96.70804177
4874,F,Spillimacheen,Baker,151.0228857
4875,F,Westbank,Baker,108.6300004
4876,M,Vancouver,Shelf Stocker,110.0110408
4877,F,Ganges,Produce Clerk,101.8928584
4878,M,Ucluelet,Baker,106.4198394
4879,M,Burnaby,Cashier,42.09639422
4880,M,Burns Lake,Baker,9.388813054
4881,M,Slocan,Produce Clerk,0
4882,M,Burnaby,Cashier,91.22065163
4883,F,Campbell River,Baker,201.0887193
4884,F,Port Alice,Baker,97.76325441
4885,M,Vancouver,Meat Cutter,77.41487896
4886,M,Vancouver,Meat Cutter,40.72712054
4887,F,Prince George,Baker,39.00281026
4888,M,Vancouver,Shelf Stocker,34.02149985
4889,F,Vancouver,Meat Cutter,24.52332078
4890,F,Ladysmith,Cashier,0
4891,M,Surrey,Baker,55.37575662
4892,F,New Westminster,Baker,0
4893,F,Balfour,Meat Cutter,175.7247398
4894,M,New Westminster,Produce Clerk,23.5131978
4895,F,Crawford Bay,Produce Clerk,0
4896,F,Vancouver,Meat Cutter,0
4897,F,Hope,Baker,112.839551
4898,M,Penticton,Baker,84.37458221
4899,M,Vanderhoof,Produce Clerk,8.781247696
4900,F,New Westminster,Baker,0
4901,M,Vancouver,Meat Cutter,65.96710278
4902,F,Vancouver,Meat Cutter,36.97914877
4903,F,Vancouver,Meat Cutter,37.64677243
4904,M,Squamish,Produce Clerk,33.53765926
4905,F,Burnaby,Produce Clerk,0
4906,F,New Westminster,Baker,57.42636037
4907,M,Kelowna,Baker,76.50372632
4908,M,New Westminster,Produce Clerk,57.94862295
4909,M,Victoria,Meat Cutter,0.133098946
4910,M,Agassiz,Baker,60.81271854
4911,M,New Westminster,Produce Clerk,0
4912,M,Kamloops,Baker,84.11629121
4913,F,Vancouver,Meat Cutter,0
4914,F,Vancouver,Shelf Stocker,110.3179996
4915,F,North Vancouver,Produce Clerk,128.8976749
4916,M,Squamish,Produce Clerk,0
4917,M,North Vancouver,Baker,42.83346359
4918,M,Victoria,Produce Clerk,15.57661317
4919,M,Prince George,Baker,67.21044802
4920,M,Port Alice,Produce Clerk,0
4921,F,Vancouver,Meat Cutter,79.41041124
4922,M,Prince George,Baker,98.26522658
4923,F,Kitimat,Dairy Person,75.57042909
4924,M,Fort Langley,Produce Clerk,4.217828004
4925,F,Victoria,Meat Cutter,115.8629991
4926,M,Cobble Hill,Produce Clerk,0
4927,M,Vancouver,Shelf Stocker,76.61803456
4928,F,Campbell River,Baker,0
4929,M,New Westminster,Produce Clerk,0.281374328
4930,M,Langley,Baker,0
4931,F,Decker Lake,Baker,183.7175331
4932,F,Port Alice,Baker,0
4933,M,Vancouver,Shelf Stocker,59.81861333
4934,M,Vancouver,Shelf Stocker,116.9331255
4935,F,Burnaby,Cashier,66.69674378
4936,M,Nanaimo,Baker,0
4937,M,Vancouver,Shelf Stocker,138.5092833
4938,F,Whistler,Produce Clerk,198.7064687
4939,F,Sechelt,Baker,20.34440015
4940,F,Trail,Baker,83.7564356
4941,M,Kamloops,Baker,35.81258873
4942,F,Spillimacheen,Baker,22.18349199
4943,F,Whistler,Baker,7.647349425
4944,F,Vancouver,Shelf Stocker,9.859675001
4945,M,Kelowna,Baker,90.37583019
4946,M,Aldergrove,Produce Clerk,48.49464816
4947,F,Abbotsford,Shelf Stocker,6.491241894
4948,F,Burnaby,Produce Clerk,143.810587
4949,F,Burnaby,Produce Clerk,166.11651
4950,F,Burnaby,Produce Clerk,116.8736686
4951,M,Quesnel,Produce Clerk,28.26075625
4952,M,Burnaby,Cashier,135.2772449
4953,F,Sechelt,Produce Clerk,113.3003625
4954,M,Decker Lake,Baker,76.55963027
4955,M,Victoria,Produce Clerk,46.79749011
4956,F,Surrey,Baker,72.55158359
4957,F,Penticton,Baker,120.7676112
4958,F,New Westminster,Produce Clerk,44.48722491
4959,M,Vernon,Baker,131.8971826
4960,M,Vancouver,Meat Cutter,55.81029998
4961,F,Chilliwack,Baker,90.25220528
4962,M,Campbell River,Baker,9.016512747
4963,F,Cranbrook,Produce Clerk,122.5912817
4964,M,Vancouver,Meat Cutter,0
4965,F,Jaffray,Produce Clerk,51.70300082
4966,M,Victoria,Meat Cutter,31.7161917
4967,M,Cranbrook,Produce Clerk,29.07397414
4968,M,New Westminster,Baker,57.22087762
4969,F,Vancouver,Shelf Stocker,157.7461769
4970,F,Coquitlam,Baker,46.54603811
4971,M,Ashcroft,Baker,37.41750173
4972,F,Vancouver,Meat Cutter,34.21840976
4973,M,Victoria,Meat Cutter,34.68086967
4974,F,Kamloops,Baker,0
4975,M,Kelowna,Baker,89.66380259
4976,F,Vancouver,Shelf Stocker,80.44548372
4977,F,Sidney,Meat Cutter,95.72769979
4978,F,Sooke,Meat Cutter,33.36406633
4979,M,North Vancouver,Baker,0
4980,F,Port Coquitlam,Dairy Person,0
4981,F,Haney,Cashier,68.03744293
4982,M,Coquitlam,Baker,49.95951405
4983,M,Logan Lake,Baker,113.1196342
4984,M,Richmond,Produce Clerk,0
4985,M,Kamloops,Baker,53.92656705
4986,F,Revelstoke,Baker,55.27710563
4987,F,Courtenay,Baker,143.5080205
4988,M,Port Coquitlam,Shelf Stocker,0
4989,M,Aldergrove,Produce Clerk,0
4990,M,Houston,Dairy Person,16.92129251
4991,M,Victoria,Produce Clerk,50.92031253
4992,F,Squamish,Baker,13.61935121
4993,F,Burnaby,Cashier,164.0407662
4994,F,Vancouver,Shelf Stocker,0
4995,M,Vancouver,Meat Cutter,56.38250583
4996,M,Prince George,Baker,31.32209307
4997,F,Parksville,Baker,0
4998,F,Vancouver,Shelf Stocker,0
4999,F,Haney,Meat Cutter,139.2906178
5000,F,White Rock,Cashier,96.63785377
5001,F,Whistler,Produce Clerk,69.22891986
5002,F,White Rock,Cashier,39.83079779
5003,F,Squamish,Baker,87.08526624
5004,F,Creston,Baker,35.21279316
5005,M,Surrey,Produce Clerk,10.11962042
5006,F,Cranbrook,Baker,105.3825498
5007,M,Grand Forks,Customer Service Manager,100.1088351
5008,M,Vancouver,Meat Cutter,15.81080443
5009,F,Cranbrook,Produce Clerk,77.68692884
5010,F,Vancouver,Shelf Stocker,0
5011,M,Duncan,Produce Clerk,110.7260368
5012,F,Fort Fraser,Produce Clerk,73.91800018
5013,M,Penticton,Baker,0
5014,F,Fort Nelson,Produce Clerk,67.54423127
5015,F,Osoyoos,Baker,60.96736752
5016,M,North Vancouver,Baker,62.25106893
5017,M,Vancouver,Cashier,51.53082338
5018,F,Pitt Meadows,Baker,12.38509119
5019,M,Burnaby,Cashier,183.611439
5020,F,Kelowna,Baker,6.024855167
5021,M,Kamloops,Baker,0
5022,M,Penticton,Baker,114.7694013
5023,F,Burnaby,Cashier,85.7344947
5024,M,Sidney,Meat Cutter,0
5025,F,Burnaby,Produce Clerk,114.7862198
5026,F,Victoria,Meat Cutter,80.84241958
5027,F,Vancouver,Cashier,0
5028,M,New Westminster,Produce Clerk,32.86966118
5029,F,Vancouver,Cashier,17.95132052
5030,M,Qualicum Beach,Baker,19.21486978
5031,M,Nanaimo,Baker,0
5032,M,Vancouver,Cashier,51.009789
5033,F,Burnaby,Cashier,70.89516621
5034,F,New Westminster,Baker,87.15217879
5035,M,Prince George,Baker,126.9744907
5036,F,Courtenay,Baker,65.69975061
5037,F,New Westminster,Produce Clerk,83.82643842
5038,M,Montney,Baker,0
5039,M,Port Coquitlam,Baker,133.8606705
5040,F,Vancouver,Cashier,0
5041,F,Mackenzie,Baker,0
5042,F,Decker Lake,Baker,62.90651956
5043,F,Vernon,Baker,55.33222719
5044,M,Coquitlam,Baker,0
5045,F,Victoria,Meat Cutter,77.48508337
5046,M,Victoria,Meat Cutter,55.43666997
5047,F,New Westminster,Produce Clerk,14.02853923
5048,F,Alexis Creek,Baker,0
5049,M,Penticton,Baker,179.9461754
5050,M,Richmond,Produce Clerk,44.89596102
5051,M,Coquitlam,Produce Clerk,45.97664392
5052,M,Spences Bridge,Cashier,0
5053,M,Victoria,Produce Clerk,67.22329461
5054,M,Burnaby,Produce Clerk,32.14736278
5055,M,Vancouver,Cashier,76.43034843
5056,F,Terrace,Dairy Person,0
5057,F,Vancouver,Cashier,58.71716801
5058,M,Vancouver,Cashier,85.29541168
5059,M,Burnaby,Cashier,85.77876286
5060,F,Decker Lake,Baker,51.04130337
5061,F,Burnaby,Cashier,75.82543666
5062,F,Victoria,Meat Cutter,0
5063,F,Francois Lake,Baker,0
5064,F,West Vancouver,Produce Clerk,13.04811183
5065,M,Lakeview Heights,Baker,31.76103815
5066,M,Langley,Produce Clerk,87.99300219
5067,M,Nanaimo,Baker,45.27774842
5068,M,New Westminister,Produce Clerk,0
5069,M,Port Hardy,Baker,50.60463824
5070,F,Vancouver,Cashier,90.33658025
5071,F,Vancouver,Meat Cutter,0
5072,M,Aldergrove,Baker,46.47769022
5073,M,New Westminster,Baker,59.00276092
5074,F,Parksville,Baker,47.0812607
5075,M,Victoria,Meat Cutter,47.8516254
5076,M,Vancouver,Meat Cutter,77.85639145
5077,M,North Vancouver,Produce Clerk,85.28933682
5078,F,Victoria,Meat Cutter,10.21863121
5079,M,Vancouver,Meat Cutter,89.6645079
5080,M,Surrey,Baker,116.5420115
5081,F,Vancouver,Meat Cutter,71.72053398
5082,F,Vancouver,Meat Cutter,30.11064492
5083,M,Vancouver,Meat Cutter,43.85327129
5084,M,Vancouver,Meat Cutter,16.65198428
5085,M,Gibsons,Baker,79.55719764
5086,M,Cobble Hill,Meat Cutter,0
5087,M,Golden,Produce Clerk,7.671844929
5088,F,North Vancouver,Produce Clerk,34.55009576
5089,F,Mcleese Lake,Baker,139.9455277
5090,F,Duncan,Baker,73.96230644
5091,F,Prince George,Produce Clerk,30.45906246
5092,F,Prince George,Baker,49.38780306
5093,F,Vancouver,Cashier,38.43800392
5094,M,Golden,Produce Clerk,108.0755127
5095,F,Richmond,Baker,94.91717172
5096,F,Vancouver,Meat Cutter,0
5097,F,Duncan,Produce Clerk,37.47324512
5098,M,West Vancouver,Produce Clerk,150.1618527
5099,M,Victoria,Produce Clerk,16.66140061
5100,F,Victoria,Meat Cutter,53.20243928
5101,F,Vancouver,Cashier,34.86742353
5102,F,Coquitlam,Baker,51.0701359
5103,F,Vananda,Baker,144.7349625
5104,M,New Westminster,Produce Clerk,33.99182383
5105,F,Vancouver,Cashier,1.860042906
5106,F,New Westminster,Baker,72.73067719
5107,M,Burnaby,Cashier,38.31001269
5108,F,Fort St John,Baker,33.73354153
5109,M,Iskut,Dairy Person,0
5110,F,New Westminster,Baker,80.11866175
5111,F,Willow Point,Baker,0
5112,M,Vancouver,Meat Cutter,0
5113,M,Oyster River,Baker,82.16363233
5114,F,Penticton,Baker,87.46801748
5115,M,Richmond,Produce Clerk,61.9050748
5116,F,New Westminster,Baker,74.81633796
5117,M,Vancouver,Cashier,77.70106537
5118,F,Victoria,Meat Cutter,12.38164472
5119,F,Burnaby,Cashier,33.06572753
5120,M,Fauquier,Baker,80.19759765
5121,F,New Westminister,Meat Cutter,73.07878167
5122,F,Burnaby,Cashier,91.76233545
5123,F,Vernon,Baker,107.7235226
5124,M,Vancouver,Cashier,40.66933824
5125,M,Haney,Dairy Person,44.77634208
5126,M,Sayward,Baker,46.36228703
5127,M,West Vancouver,Baker,116.2056713
5128,F,Vancouver,Cashier,0
5129,F,Vancouver,Cashier,0
5130,F,Vancouver,Cashier,90.73875672
5131,M,Vancouver,Cashier,44.90745354
5132,F,New Westminster,Baker,11.7636396
5133,F,Victoria,Meat Cutter,41.22688158
5134,M,Surrey,Baker,110.8971595
5135,F,Salmon Arm,Baker,79.57288682
5136,F,Burnaby,Cashier,5.739987663
5137,M,Vancouver,Cashier,21.37781122
5138,M,Victoria,Meat Cutter,0
5139,F,Victoria,Meat Cutter,187.4490996
5140,M,Aldergrove,Baker,61.79524171
5141,F,Vancouver,Cashier,10.69313496
5142,M,Surrey,Baker,39.7769449
5143,M,Chilanko Forks,Baker,33.81537988
5144,F,Likely,Baker,0
5145,M,Vancouver,Cashier,13.431379
5146,M,Westwold,Baker,38.2419385
5147,F,Vallican,Baker,98.97152758
5148,M,Courtenay,Baker,137.1612133
5149,M,Victoria,Meat Cutter,93.50587584
5150,F,North Vancouver,Baker,123.8958118
5151,M,Rutland,Baker,66.27599339
5152,M,Campbell River,Baker,24.63253891
5153,M,Riske Creek,Baker,57.02027399
5154,M,Vancouver,Cashier,67.1494575
5155,M,Vancouver,Cashier,130.4464519
5156,F,Dawson Creek,Cashier,0
5157,F,Surrey,Baker,83.38272126
5158,F,Vancouver,Cashier,132.7621364
5159,F,New Westminster,Baker,60.62608234
5160,F,Victoria,Meat Cutter,66.37853798
5161,F,Vancouver,Cashier,217.3683031
5162,M,Bougie Creek,Baker,58.73908173
5163,M,Vancouver,Cashier,0
5164,M,Vancouver,Cashier,17.79503858
5165,M,Prince George,Baker,134.1127672
5166,M,Hixon,Baker,74.35777376
5167,M,West Vancouver,Baker,47.60072783
5168,F,Lower Post,Produce Clerk,1.981377917
5169,F,Richmond,Produce Clerk,0
5170,F,Vancouver,Cashier,113.0873416
5171,F,Vancouver,Cashier,78.00231351
5172,F,Vancouver,Cashier,45.27399523
5173,F,Vancouver,Cashier,0
5174,M,North Vancouver,Baker,26.09255023
5175,F,Prince George,Baker,0
5176,F,Squamish,Baker,104.2566963
5177,M,Crawford Bay,Produce Clerk,62.23021373
5178,M,Greenwood,Meat Cutter,105.4869528
5179,F,Burnaby,Cashier,10.76630524
5180,F,Richmond,Produce Clerk,32.57798482
5181,M,North Vancouver,Baker,121.1221506
5182,F,Bob Quinn Lake,Dairy Person,156.4061567
5183,F,North Vancouver,Baker,0
5184,F,Tatla Lake,Baker,92.49252162
5185,M,Vancouver,Cashier,48.90813038
5186,M,Topley,Baker,48.26288398
5187,F,Vancouver,Cashier,0
5188,M,Victoria,Meat Cutter,114.8334728
5189,F,New Westminster,Baker,37.41816589
5190,M,New Westminster,Baker,0
5191,F,Port Alberni,Baker,0
5192,M,Courtenay,Baker,109.9120342
5193,M,Mica Creek,Baker,68.97765802
